Id,PostId,VoteTypeId,UserId,CreationDate,BountyAmount
"13213626","107165","5","718","2011-03-07 00:00:00",""
"13215545","5152447","5","635","2011-03-07 00:00:00",""
"13218220","650182","5","415","2011-03-07 00:00:00",""
"4636200","1667822","5","102","2009-11-03 00:00:00",""
"4637126","1669214","5","722","2009-11-03 00:00:00",""
"4638533","150638","5","809","2009-11-03 00:00:00",""
"4638592","218284","5","506","2009-11-03 00:00:00",""
"4639621","1667577","5","67","2009-11-03 00:00:00",""
"4640701","334135","5","799","2009-11-03 00:00:00",""
"67791711","7005302","5","826","2014-05-08 00:00:00",""
"113170840","1220309","5","609","2016-05-03 00:00:00",""
"113174005","7340893","5","58","2016-05-03 00:00:00",""
"75657217","4724887","5","293","2014-09-25 00:00:00",""
"30141160","4065052","5","293","2012-07-05 00:00:00",""
"30183294","11359276","5","476","2012-07-06 00:00:00",""
"83291726","832059","5","208","2015-02-10 00:00:00",""
"52662010","16087961","5","29","2013-08-22 00:00:00",""
"52663141","662383","5","621","2013-08-22 00:00:00",""
"45628918","9620497","5","838","2013-04-23 00:00:00",""
"45629337","134845","5","23","2013-04-23 00:00:00",""
"52729765","9233176","5","396","2013-08-23 00:00:00",""
"68039310","23569852","5","521","2014-05-12 00:00:00",""
"13525309","40154","5","307","2011-03-19 00:00:00",""
"13525381","2774343","5","307","2011-03-19 00:00:00",""
"83467060","18122628","8","1","2015-02-13 00:00:00","500"
"5017989","870177","5","283","2009-12-01 00:00:00",""
"5018327","72394","5","196","2009-12-01 00:00:00",""
"5018672","389456","5","653","2009-12-01 00:00:00",""
"21344021","1979826","5","302","2011-11-22 00:00:00",""
"21345105","3004210","5","209","2011-11-22 00:00:00",""
"21345282","1738020","5","340","2011-11-22 00:00:00",""
"21345651","582896","5","209","2011-11-22 00:00:00",""
"21346438","798455","5","877","2011-11-22 00:00:00",""
"21346464","332685","5","877","2011-11-22 00:00:00",""
"21346730","6400010","5","877","2011-11-22 00:00:00",""
"30447865","5178708","5","700","2012-07-12 00:00:00",""
"21361024","6115015","5","877","2011-11-23 00:00:00",""
"37877209","13813347","5","369","2012-12-11 00:00:00",""
"37877610","9652755","5","131","2012-12-11 00:00:00",""
"30485729","11463591","5","369","2012-07-13 00:00:00",""
"30485861","3899178","5","293","2012-07-13 00:00:00",""
"37904824","1061005","5","631","2012-12-11 00:00:00",""
"37904830","9910337","5","631","2012-12-11 00:00:00",""
"75942856","75463","5","855","2014-10-01 00:00:00",""
"75944933","1761626","5","3","2014-10-01 00:00:00",""
"75945481","26133123","5","369","2014-10-01 00:00:00",""
"52923924","1595611","5","155","2013-08-27 00:00:00",""
"52924767","2628672","5","155","2013-08-28 00:00:00",""
"52925163","1646698","5","155","2013-08-28 00:00:00",""
"52925728","16727699","5","751","2013-08-28 00:00:00",""
"45845197","11227809","5","306","2013-04-26 00:00:00",""
"52940651","10059604","5","33","2013-08-28 00:00:00",""
"120699320","22258244","5","23","2016-08-23 00:00:00",""
"67214519","11496599","5","986","2014-04-28 00:00:00",""
"44960166","7210873","5","422","2013-04-11 00:00:00",""
"37006533","6916986","5","877","2012-11-25 00:00:00",""
"37009775","13543734","5","37","2012-11-25 00:00:00",""
"4032310","1427255","5","720","2009-09-15 00:00:00",""
"4032887","1428265","5","406","2009-09-15 00:00:00",""
"4032905","1164698","5","750","2009-09-15 00:00:00",""
"4035160","228247","5","636","2009-09-15 00:00:00",""
"4035334","1428044","5","67","2009-09-15 00:00:00",""
"4035947","36932","5","803","2009-09-15 00:00:00",""
"4037036","24471","5","571","2009-09-15 00:00:00",""
"4039626","1430930","5","246","2009-09-16 00:00:00",""
"4040050","1326474","8","198","2009-09-16 00:00:00","150"
"75120828","25791634","8","-1","2014-09-16 00:00:00","50"
"75123208","19332283","5","16","2014-09-16 00:00:00",""
"4109452","438184","5","731","2009-09-22 00:00:00",""
"4109861","422225","5","912","2009-09-22 00:00:00",""
"4110990","1459073","5","487","2009-09-22 00:00:00",""
"4111132","1334272","5","123","2009-09-22 00:00:00",""
"4111139","991708","5","123","2009-09-22 00:00:00",""
"4111143","1436425","5","123","2009-09-22 00:00:00",""
"4111596","1459443","5","102","2009-09-22 00:00:00",""
"4114094","1460447","5","102","2009-09-22 00:00:00",""
"4114786","1033007","5","445","2009-09-22 00:00:00",""
"52101531","16825189","5","573","2013-08-13 00:00:00",""
"82818401","6361781","5","424","2015-02-02 00:00:00",""
"112706945","180537","5","203","2016-04-27 00:00:00",""
"4169931","766610","5","646","2009-09-26 00:00:00",""
"4170247","1477681","5","67","2009-09-26 00:00:00",""
"4170335","108183","5","113","2009-09-26 00:00:00",""
"4172207","1482586","5","544","2009-09-27 00:00:00",""
"29610144","5056219","5","649","2012-06-22 00:00:00",""
"29615482","11042473","8","4","2012-06-22 00:00:00","500"
"104954015","34638534","8","-1","2016-01-09 00:00:00","50"
"119916070","9126105","5","999","2016-08-11 00:00:00",""
"29674792","10731392","8","-1","2012-06-25 00:00:00","50"
"45176258","5345890","5","621","2013-04-15 00:00:00",""
"45176867","16023131","5","396","2013-04-15 00:00:00",""
"90610997","18746929","5","217","2015-06-04 00:00:00",""
"67440184","23366077","8","-1","2014-05-02 00:00:00","50"
"37230166","12570167","5","369","2012-11-29 00:00:00",""
"37231276","13611625","5","404","2012-11-29 00:00:00",""
"12911571","4897672","5","739","2011-02-23 00:00:00",""
"12912135","1756825","5","406","2011-02-23 00:00:00",""
"12912740","5023231","8","722","2011-02-23 00:00:00","250"
"12914298","67699","5","72","2011-02-23 00:00:00",""
"12915104","1003973","5","383","2011-02-23 00:00:00",""
"12915290","5094026","5","67","2011-02-23 00:00:00",""
"59321137","4805774","5","609","2013-12-19 00:00:00",""
"37284022","13633551","5","443","2012-11-29 00:00:00",""
"12948739","2718565","5","680","2011-02-24 00:00:00",""
"12949151","160608","5","625","2011-02-24 00:00:00",""
"12950738","5109828","5","683","2011-02-24 00:00:00",""
"12951798","2813322","5","708","2011-02-24 00:00:00",""
"29797482","11226070","5","939","2012-06-27 00:00:00",""
"59377166","6962896","5","539","2013-12-19 00:00:00",""
"82988822","7272157","5","578","2015-02-05 00:00:00",""
"20881291","2429609","5","209","2011-11-09 00:00:00",""
"29875687","11227809","5","996","2012-06-28 00:00:00",""
"29877177","11090184","5","555","2012-06-28 00:00:00",""
"59431772","16818049","5","920","2013-12-20 00:00:00",""
"120117728","5986050","5","340","2016-08-15 00:00:00",""
"59468211","20687288","8","-1","2013-12-21 00:00:00","100"
"67635858","1636011","5","340","2014-05-06 00:00:00",""
"59487060","14988910","5","728","2013-12-22 00:00:00",""
"59489312","11156801","5","51","2013-12-22 00:00:00",""
"13134835","1884829","8","29","2011-03-04 00:00:00","50"
"13138038","4760174","5","112","2011-03-04 00:00:00",""
"20986639","942277","5","578","2011-11-12 00:00:00",""
"20988041","73902","5","91","2011-11-12 00:00:00",""
"20989463","348170","5","578","2011-11-12 00:00:00",""
"98308287","5771362","5","966","2015-09-29 00:00:00",""
"37511707","13684239","5","37","2012-12-04 00:00:00",""
"37511740","3390533","5","37","2012-12-04 00:00:00",""
"21034492","3380945","5","794","2011-11-14 00:00:00",""
"30080956","11002409","8","-1","2012-07-04 00:00:00","500"
"67769999","7047250","5","877","2014-05-07 00:00:00",""
"67772315","23516497","5","906","2014-05-08 00:00:00",""
"90946254","206820","5","419","2015-06-10 00:00:00",""
"13241648","4175060","5","555","2011-03-08 00:00:00",""
"13242642","2116868","5","731","2011-03-08 00:00:00",""
"13255616","4287227","5","563","2011-03-09 00:00:00",""
"13258921","5211752","8","-1","2011-03-09 00:00:00","50"
"37608767","3860112","5","443","2012-12-05 00:00:00",""
"37642352","316422","5","578","2012-12-06 00:00:00",""
"13329560","1798514","5","741","2011-03-11 00:00:00",""
"13329901","925356","5","383","2011-03-11 00:00:00",""
"13333446","953853","5","463","2011-03-11 00:00:00",""
"30237606","5658951","5","260","2012-07-07 00:00:00",""
"67926266","23540056","8","-1","2014-05-10 00:00:00","50"
"91096826","2139396","5","541","2015-06-11 00:00:00",""
"91096843","22964272","5","541","2015-06-11 00:00:00",""
"91096853","10603479","5","541","2015-06-11 00:00:00",""
"4862931","1760757","5","720","2009-11-19 00:00:00",""
"4864754","1715927","5","525","2009-11-19 00:00:00",""
"4865984","1742493","8","35","2009-11-19 00:00:00","250"
"59822616","2669690","5","702","2013-12-30 00:00:00",""
"113395374","35160033","5","293","2016-05-06 00:00:00",""
"113396327","786638","5","419","2016-05-06 00:00:00",""
"4919073","58640","5","775","2009-11-23 00:00:00",""
"4920498","340151","5","443","2009-11-23 00:00:00",""
"4921374","638650","5","506","2009-11-23 00:00:00",""
"83418672","26532234","5","905","2015-02-12 00:00:00",""
"37828416","13776614","8","-1","2012-12-10 00:00:00","50"
"37829867","13666027","5","706","2012-12-10 00:00:00",""
"21317565","577278","5","838","2011-11-22 00:00:00",""
"21318494","10880","5","112","2011-11-22 00:00:00",""
"98662270","32914006","8","-1","2015-10-05 00:00:00","50"
"98662301","32911863","8","-1","2015-10-05 00:00:00","50"
"45766481","16193733","5","928","2013-04-24 00:00:00",""
"37859915","13751289","8","727","2012-12-10 00:00:00","200"
"120603332","2252979","5","803","2016-08-22 00:00:00",""
"120605145","11525470","5","803","2016-08-22 00:00:00",""
"13574953","213251","5","305","2011-03-21 00:00:00",""
"13576267","1004845","5","877","2011-03-21 00:00:00",""
"13576298","830218","5","877","2011-03-21 00:00:00",""
"13577427","1755266","5","731","2011-03-21 00:00:00",""
"13578063","4304908","5","877","2011-03-21 00:00:00",""
"13579619","4231022","5","877","2011-03-22 00:00:00",""
"13581076","2528078","5","636","2011-03-22 00:00:00",""
"13581570","5386020","5","29","2011-03-22 00:00:00",""
"13594430","1033897","5","635","2011-03-22 00:00:00",""
"13595690","5392705","5","29","2011-03-22 00:00:00",""
"13596170","5385750","5","169","2011-03-22 00:00:00",""
"13596392","3558462","5","209","2011-03-22 00:00:00",""
"13600291","4038333","5","680","2011-03-22 00:00:00",""
"13600547","1218390","5","927","2011-03-22 00:00:00",""
"21373996","7919842","5","966","2011-11-23 00:00:00",""
"83530222","13788522","5","869","2015-02-13 00:00:00",""
"13630695","5390178","5","1000","2011-03-23 00:00:00",""
"13631897","152101","5","412","2011-03-23 00:00:00",""
"13631947","4451340","5","151","2011-03-23 00:00:00",""
"45879037","3520977","5","706","2013-04-26 00:00:00",""
"75990315","3243900","5","796","2014-10-01 00:00:00",""
"75992364","26030214","5","639","2014-10-01 00:00:00",""
"76004508","26151097","5","369","2014-10-01 00:00:00",""
"76006007","2715055","5","731","2014-10-01 00:00:00",""
"76008404","26152639","5","369","2014-10-02 00:00:00",""
"5151634","1881333","5","506","2009-12-10 00:00:00",""
"5152127","1880687","5","903","2009-12-10 00:00:00",""
"5153321","686566","5","260","2009-12-10 00:00:00",""
"5153373","1779001","5","260","2009-12-10 00:00:00",""
"5154099","1200917","5","260","2009-12-10 00:00:00",""
"5155744","390178","5","328","2009-12-10 00:00:00",""
"4414436","184618","5","376","2009-10-16 00:00:00",""
"4414704","173","5","731","2009-10-16 00:00:00",""
"4415610","445425","5","45","2009-10-17 00:00:00",""
"4415612","1560523","5","45","2009-10-17 00:00:00",""
"4415626","1577293","5","720","2009-10-17 00:00:00",""
"4415836","1464027","5","831","2009-10-17 00:00:00",""
"4415986","794243","5","861","2009-10-17 00:00:00",""
"4416675","1033224","5","775","2009-10-17 00:00:00",""
"4416908","237241","5","415","2009-10-17 00:00:00",""
"4420360","1298998","5","415","2009-10-17 00:00:00",""
"4420424","1508416","8","147","2009-10-17 00:00:00","100"
"112949391","26020515","5","796","2016-04-29 00:00:00",""
"59441088","694730","5","102","2013-12-20 00:00:00",""
"45324840","14941531","5","466","2013-04-17 00:00:00",""
"45325380","16022654","8","-1","2013-04-17 00:00:00","50"
"45329318","2021176","5","396","2013-04-17 00:00:00",""
"120128752","15629551","5","695","2016-08-15 00:00:00",""
"52417372","17690744","8","-1","2013-08-19 00:00:00","50"
"52417577","10512964","5","731","2013-08-19 00:00:00",""
"20961745","8020550","5","39","2011-11-11 00:00:00",""
"20964338","169904","5","307","2011-11-11 00:00:00",""
"20964980","824279","5","169","2011-11-11 00:00:00",""
"20965179","4672010","5","307","2011-11-11 00:00:00",""
"20965633","2923966","5","307","2011-11-11 00:00:00",""
"20967350","8098584","5","337","2011-11-11 00:00:00",""
"4535997","637567","5","506","2009-10-27 00:00:00",""
"4536632","1599025","5","756","2009-10-27 00:00:00",""
"4538061","1117752","5","571","2009-10-27 00:00:00",""
"4539144","1629042","5","939","2009-10-27 00:00:00",""
"4539343","394175","5","607","2009-10-27 00:00:00",""
"4542112","1600340","8","727","2009-10-27 00:00:00","150"
"37466194","13658493","8","-1","2012-12-03 00:00:00","50"
"37480187","13260407","8","-1","2012-12-03 00:00:00","50"
"37481215","11723439","5","932","2012-12-03 00:00:00",""
"37482922","4091606","5","698","2012-12-03 00:00:00",""
"113081268","36870516","8","-1","2016-05-02 00:00:00","50"
"59568016","1822913","5","203","2013-12-24 00:00:00",""
"45442180","3404646","5","981","2013-04-19 00:00:00",""
"30048755","3200594","5","609","2012-07-03 00:00:00",""
"13195805","2746009","5","209","2011-03-07 00:00:00",""
"13196763","5215840","5","67","2011-03-07 00:00:00",""
"67757966","23479672","8","-1","2014-05-07 00:00:00","50"
"4672347","728434","5","234","2009-11-05 00:00:00",""
"4672353","1472338","5","260","2009-11-05 00:00:00",""
"4675321","395","5","799","2009-11-06 00:00:00",""
"4675566","1685330","5","504","2009-11-06 00:00:00",""
"4676149","1671421","5","598","2009-11-06 00:00:00",""
"4676737","555191","5","3","2009-11-06 00:00:00",""
"21100589","766610","5","5","2011-11-16 00:00:00",""
"59651851","558978","5","937","2013-12-26 00:00:00",""
"4711126","1685985","5","51","2009-11-09 00:00:00",""
"4711754","1031416","5","3","2009-11-09 00:00:00",""
"4711783","1700212","5","939","2009-11-09 00:00:00",""
"4711793","1700259","5","770","2009-11-09 00:00:00",""
"4714437","1700038","5","67","2009-11-09 00:00:00",""
"4714874","667103","5","966","2009-11-09 00:00:00",""
"4716353","1694001","5","255","2009-11-09 00:00:00",""
"30164502","1280499","5","741","2012-07-05 00:00:00",""
"21142384","3716352","5","406","2011-11-17 00:00:00",""
"4746902","1713043","5","525","2009-11-11 00:00:00",""
"4747275","664370","5","863","2009-11-11 00:00:00",""
"45581210","142391","5","838","2013-04-22 00:00:00",""
"45598893","2346011","5","578","2013-04-22 00:00:00",""
"45601506","13093282","5","33","2013-04-22 00:00:00",""
"45602739","16015020","5","940","2013-04-22 00:00:00",""
"4802701","813745","5","838","2009-11-15 00:00:00",""
"4802776","813356","5","838","2009-11-15 00:00:00",""
"4805164","394601","5","392","2009-11-15 00:00:00",""
"4808005","1089425","5","484","2009-11-16 00:00:00",""
"4808670","1736526","5","171","2009-11-16 00:00:00",""
"4808937","1740336","5","821","2009-11-16 00:00:00",""
"4810023","612966","5","691","2009-11-16 00:00:00",""
"4810337","1740706","5","877","2009-11-16 00:00:00",""
"4811007","1732348","5","51","2009-11-16 00:00:00",""
"4811153","1728987","8","133","2009-11-16 00:00:00","150"
"113293962","28917865","5","997","2016-05-05 00:00:00",""
"45630865","10260897","5","621","2013-04-23 00:00:00",""
"45632183","16161371","5","369","2013-04-23 00:00:00",""
"13384405","1459088","5","997","2011-03-14 00:00:00",""
"13385765","5301471","5","46","2011-03-14 00:00:00",""
"13386009","4782757","5","46","2011-03-14 00:00:00",""
"13386981","4025698","5","186","2011-03-14 00:00:00",""
"67945872","23501845","8","-1","2014-05-10 00:00:00","50"
"67947182","9537392","5","731","2014-05-10 00:00:00",""
"21235979","3904269","5","578","2011-11-19 00:00:00",""
"120473730","19674209","5","936","2016-08-19 00:00:00",""
"4867740","994148","5","506","2009-11-19 00:00:00",""
"4867803","415291","5","317","2009-11-19 00:00:00",""
"4868089","93879","5","506","2009-11-19 00:00:00",""
"4868180","1764878","5","794","2009-11-19 00:00:00",""
"4869128","1382922","5","794","2009-11-19 00:00:00",""
"4870378","219653","5","809","2009-11-19 00:00:00",""
"4871593","1465662","5","208","2009-11-19 00:00:00",""
"4872312","934859","5","525","2009-11-19 00:00:00",""
"21265140","51054","5","298","2011-11-20 00:00:00",""
"59843526","18209973","5","40","2013-12-30 00:00:00",""
"30361790","11384290","8","-1","2012-07-10 00:00:00","100"
"30365094","6396623","5","912","2012-07-10 00:00:00",""
"91167242","160608","5","831","2015-06-12 00:00:00",""
"13493824","5348321","5","722","2011-03-18 00:00:00",""
"13494262","4941063","5","731","2011-03-18 00:00:00",""
"13494348","3566398","5","731","2011-03-18 00:00:00",""
"4947519","1772009","5","383","2009-11-25 00:00:00",""
"4949709","1798118","5","573","2009-11-25 00:00:00",""
"4952281","1068437","5","506","2009-11-25 00:00:00",""
"4969804","112784","5","877","2009-11-27 00:00:00",""
"4970688","1024603","5","209","2009-11-27 00:00:00",""
"13515956","5357890","5","340","2011-03-18 00:00:00",""
"13516616","5358020","5","63","2011-03-18 00:00:00",""
"21323080","6160268","5","260","2011-11-22 00:00:00",""
"21323137","5741658","5","260","2011-11-22 00:00:00",""
"21323501","6612705","5","260","2011-11-22 00:00:00",""
"83457640","1273707","5","879","2015-02-12 00:00:00",""
"52853416","18421319","5","636","2013-08-26 00:00:00",""
"120594419","13423239","5","307","2016-08-22 00:00:00",""
"83494987","5583707","5","137","2015-02-13 00:00:00",""
"68096014","11227809","5","518","2014-05-13 00:00:00",""
"68113239","14968297","5","340","2014-05-13 00:00:00",""
"5073583","1530745","5","831","2009-12-04 00:00:00",""
"5073844","334519","5","757","2009-12-04 00:00:00",""
"5073927","1690138","5","757","2009-12-04 00:00:00",""
"83525035","28259022","5","340","2015-02-13 00:00:00",""
"45825620","12532552","5","894","2013-04-25 00:00:00",""
"45827605","12532552","5","855","2013-04-25 00:00:00",""
"5089019","1853419","5","737","2009-12-06 00:00:00",""
"5093745","1188770","5","956","2009-12-07 00:00:00",""
"30522629","114728","5","621","2012-07-13 00:00:00",""
"5128367","1871731","5","821","2009-12-09 00:00:00",""
"5130143","5727","5","718","2009-12-09 00:00:00",""
"5132372","1786451","8","-1","2009-12-09 00:00:00","100"
"113605109","37073215","8","-1","2016-05-10 00:00:00","50"
"113606419","14711633","5","997","2016-05-10 00:00:00",""
"76020367","17518104","8","-1","2014-10-02 00:00:00","100"
"52988308","2516549","5","443","2013-08-28 00:00:00",""
"52988776","10111441","5","698","2013-08-28 00:00:00",""
"38005406","907729","5","202","2012-12-13 00:00:00",""
"120747493","578867","5","997","2016-08-24 00:00:00",""
"68258899","2765421","5","779","2014-05-15 00:00:00",""
"45954274","13132864","5","36","2013-04-28 00:00:00",""
"38040617","2003505","5","422","2012-12-13 00:00:00",""
"38042020","13799006","8","-1","2012-12-13 00:00:00","50"
"38059925","10828520","8","-1","2012-12-13 00:00:00","50"
"91439095","3207219","5","419","2015-06-17 00:00:00",""
"91443690","30828798","8","-1","2015-06-17 00:00:00","50"
"45394324","67699","5","731","2013-04-18 00:00:00",""
"20983808","3019136","5","578","2011-11-12 00:00:00",""
"98282374","831077","5","609","2015-09-28 00:00:00",""
"13142020","4934284","5","186","2011-03-04 00:00:00",""
"45408001","16036237","8","-1","2013-04-18 00:00:00","100"
"4578485","709429","5","506","2009-10-29 00:00:00",""
"4579509","1643145","5","506","2009-10-29 00:00:00",""
"4580999","1574016","5","186","2009-10-29 00:00:00",""
"4581554","72852","5","208","2009-10-30 00:00:00",""
"4582251","157476","5","796","2009-10-30 00:00:00",""
"4582700","995944","5","699","2009-10-30 00:00:00",""
"4582933","1647952","5","67","2009-10-30 00:00:00",""
"45443091","16103000","5","372","2013-04-19 00:00:00",""
"75562544","25904414","8","-1","2014-09-24 00:00:00","50"
"83164287","21372491","5","838","2015-02-08 00:00:00",""
"90903454","6973941","5","39","2015-06-09 00:00:00",""
"21058084","8127868","5","419","2011-11-15 00:00:00",""
"21058902","5178292","5","419","2011-11-15 00:00:00",""
"30065533","505678","5","731","2012-07-03 00:00:00",""
"30068111","81584","5","557","2012-07-03 00:00:00",""
"37547310","498938","5","698","2012-12-04 00:00:00",""
"37551783","13670991","5","621","2012-12-05 00:00:00",""
"59634098","8115896","5","578","2013-12-25 00:00:00",""
"83211577","7075497","5","470","2015-02-09 00:00:00",""
"67791369","22673036","8","-1","2014-05-08 00:00:00","200"
"67791411","21624973","8","-1","2014-05-08 00:00:00","200"
"67791458","19967850","8","-1","2014-05-08 00:00:00","100"
"67806206","6872223","5","111","2014-05-08 00:00:00",""
"105319295","32017532","5","307","2016-01-14 00:00:00",""
"105320525","11616835","5","237","2016-01-14 00:00:00",""
"21130947","8155570","5","60","2011-11-16 00:00:00",""
"21131491","499889","5","626","2011-11-16 00:00:00",""
"21131508","1534453","5","150","2011-11-16 00:00:00",""
"21131659","194812","5","682","2011-11-16 00:00:00",""
"21133109","8152928","5","635","2011-11-16 00:00:00",""
"4748811","1206406","5","912","2009-11-11 00:00:00",""
"4749078","1939","5","305","2009-11-11 00:00:00",""
"4751004","163497","5","809","2009-11-11 00:00:00",""
"4751178","1716317","5","146","2009-11-11 00:00:00",""
"4751498","1717444","5","67","2009-11-11 00:00:00",""
"4752542","1717701","5","392","2009-11-11 00:00:00",""
"4752847","1718037","5","337","2009-11-11 00:00:00",""
"13319735","5237696","8","-1","2011-03-11 00:00:00","50"
"13320802","5270026","5","260","2011-03-11 00:00:00",""
"21160772","977165","5","607","2011-11-17 00:00:00",""
"59720226","779550","5","922","2013-12-27 00:00:00",""
"59721727","9950379","5","822","2013-12-27 00:00:00",""
"4786932","8440","5","576","2009-11-13 00:00:00",""
"4787831","1732348","5","483","2009-11-13 00:00:00",""
"4788245","874639","5","115","2009-11-14 00:00:00",""
"4788459","1732556","5","683","2009-11-14 00:00:00",""
"4792298","1732348","5","376","2009-11-14 00:00:00",""
"4793711","987154","5","417","2009-11-14 00:00:00",""
"30222746","4631774","5","571","2012-07-07 00:00:00",""
"30222946","7788780","5","372","2012-07-07 00:00:00",""
"105392538","30179047","5","624","2016-01-15 00:00:00",""
"83319035","2334712","5","741","2015-02-10 00:00:00",""
"83321943","2670680","5","470","2015-02-11 00:00:00",""
"4826282","1732348","5","116","2009-11-17 00:00:00",""
"4827002","198041","5","151","2009-11-17 00:00:00",""
"4827004","373328","5","151","2009-11-17 00:00:00",""
"4827428","1697359","5","123","2009-11-17 00:00:00",""
"4827944","1747963","5","189","2009-11-17 00:00:00",""
"4829316","344107","5","525","2009-11-17 00:00:00",""
"4832119","257170","5","788","2009-11-17 00:00:00",""
"21218891","718186","5","932","2011-11-18 00:00:00",""
"21219062","4933093","5","631","2011-11-18 00:00:00",""
"21219411","4048151","5","720","2011-11-18 00:00:00",""
"21219452","8149628","5","305","2011-11-18 00:00:00",""
"67958884","17717570","5","51","2014-05-11 00:00:00",""
"45665457","3184555","5","156","2013-04-23 00:00:00",""
"21232913","7755498","5","209","2011-11-19 00:00:00",""
"21232956","8192344","5","476","2011-11-19 00:00:00",""
"21234685","8149544","8","476","2011-11-19 00:00:00","200"
"4882723","726894","5","208","2009-11-20 00:00:00",""
"4886372","1771692","5","61","2009-11-20 00:00:00",""
"4886760","60367","5","346","2009-11-20 00:00:00",""
"4887379","1772941","5","392","2009-11-20 00:00:00",""
"4887768","141484","5","525","2009-11-20 00:00:00",""
"4888045","717836","5","37","2009-11-20 00:00:00",""
"4888200","394175","5","37","2009-11-20 00:00:00",""
"52765048","6157929","5","155","2013-08-24 00:00:00",""
"4904362","883246","5","93","2009-11-22 00:00:00",""
"4905522","1779922","5","318","2009-11-22 00:00:00",""
"4905886","7252","5","573","2009-11-22 00:00:00",""
"4905887","4002","5","573","2009-11-22 00:00:00",""
"13469563","3920944","5","607","2011-03-17 00:00:00",""
"4940355","254080","5","457","2009-11-25 00:00:00",""
"4941055","1577838","5","209","2009-11-25 00:00:00",""
"4943520","785246","5","476","2009-11-25 00:00:00",""
"4943729","1332707","5","191","2009-11-25 00:00:00",""
"4944368","20448","5","184","2009-11-25 00:00:00",""
"4946907","1166011","5","709","2009-11-25 00:00:00",""
"4963582","185451","5","916","2009-11-26 00:00:00",""
"4965487","683533","5","931","2009-11-26 00:00:00",""
"4965655","1747910","5","67","2009-11-26 00:00:00",""
"4966166","1805351","5","573","2009-11-26 00:00:00",""
"13507790","1952638","5","947","2011-03-18 00:00:00",""
"13511267","3752675","5","326","2011-03-18 00:00:00",""
"120556003","39070461","5","369","2016-08-22 00:00:00",""
"45751818","35026","5","879","2013-04-24 00:00:00",""
"91229898","15948661","5","893","2015-06-14 00:00:00",""
"75884478","11879967","5","906","2014-09-30 00:00:00",""
"5000917","1375214","5","877","2009-11-30 00:00:00",""
"5001909","1820273","5","392","2009-11-30 00:00:00",""
"5002505","1798552","8","-1","2009-11-30 00:00:00","100"
"5002889","1820260","5","809","2009-11-30 00:00:00",""
"5002964","257339","5","412","2009-11-30 00:00:00",""
"5004642","1820815","5","470","2009-11-30 00:00:00",""
"5005033","1711","5","963","2009-11-30 00:00:00",""
"83485069","6073505","5","877","2015-02-13 00:00:00",""
"105555182","32212143","5","268","2016-01-18 00:00:00",""
"5021607","1828370","5","655","2009-12-01 00:00:00",""
"5023413","1267882","5","349","2009-12-01 00:00:00",""
"91264639","26971704","5","260","2015-06-15 00:00:00",""
"68106941","13514762","5","443","2014-05-13 00:00:00",""
"68108594","294167","5","779","2014-05-13 00:00:00",""
"83518616","96882","5","17","2015-02-13 00:00:00",""
"37910492","1800783","5","422","2012-12-11 00:00:00",""
"60017019","1303872","5","578","2014-01-03 00:00:00",""
"52928460","10918063","5","751","2013-08-28 00:00:00",""
"52929433","4938242","5","571","2013-08-28 00:00:00",""
"60032158","14803310","5","653","2014-01-03 00:00:00",""
"98763733","32931757","8","-1","2015-10-06 00:00:00","50"
"68212789","4174635","5","853","2014-05-15 00:00:00",""
"21467770","1204000","5","649","2011-11-25 00:00:00",""
"21468725","6286574","5","946","2011-11-25 00:00:00",""
"21469057","7607167","5","946","2011-11-25 00:00:00",""
"21469472","3774755","5","769","2011-11-25 00:00:00",""
"83605197","410653","5","571","2015-02-16 00:00:00",""
"83605246","16317","5","571","2015-02-16 00:00:00",""
"83605258","10376206","5","571","2015-02-16 00:00:00",""
"13717564","654771","5","855","2011-03-27 00:00:00",""
"13721217","4038935","5","72","2011-03-27 00:00:00",""
"13722651","855003","5","937","2011-03-27 00:00:00",""
"5192720","1896270","5","67","2009-12-13 00:00:00",""
"5192925","1897811","5","67","2009-12-13 00:00:00",""
"5193371","1530495","5","814","2009-12-13 00:00:00",""
"5193439","28975","5","571","2009-12-13 00:00:00",""
"5193477","1050152","5","571","2009-12-13 00:00:00",""
"5193955","1897458","5","338","2009-12-13 00:00:00",""
"5195407","1146914","5","797","2009-12-14 00:00:00",""
"120771199","39126347","5","476","2016-08-24 00:00:00",""
"68280027","16748737","5","625","2014-05-16 00:00:00",""
"76087530","26116796","8","-1","2014-10-03 00:00:00","50"
"4294432","1530706","5","171","2009-10-07 00:00:00",""
"4295417","1396033","5","506","2009-10-07 00:00:00",""
"4296993","1532640","5","102","2009-10-07 00:00:00",""
"4297006","871405","5","3","2009-10-07 00:00:00",""
"4297341","871405","5","439","2009-10-07 00:00:00",""
"4298703","649428","5","392","2009-10-07 00:00:00",""
"29717660","7553726","5","340","2012-06-26 00:00:00",""
"29722221","4173737","5","680","2012-06-26 00:00:00",""
"29736631","10358785","8","-1","2012-06-26 00:00:00","500"
"29737304","11177013","8","-1","2012-06-26 00:00:00","100"
"4356729","385405","5","492","2009-10-12 00:00:00",""
"4357012","139180","5","422","2009-10-12 00:00:00",""
"4357310","1556929","5","255","2009-10-12 00:00:00",""
"4372030","1563084","5","171","2009-10-13 00:00:00",""
